53.69,53.69,40.71,41.36,49.67
54.60,54.60,39.48,39.65,48.87
52.23,52.23,39.22,44.08,49.83
47.65,47.65,37.38,44.09,51.81
46.46,46.46,37.69,40.17,61.69
43.73,43.73,38.99,41.77,64.21
40.32,40.32,41.08,47.84,61.37
40.93,40.93,46.41,56.28,60.86
39.68,39.68,37.88,54.78,64.07
39.70,39.70,36.19,53.11,64.24
36.81,36.81,36.41,46.59,64.25
36.23,36.23,36.23,49.39,64.03
32.80,32.80,33.00,43.83,64.68
29.60,29.60,34.24,46.91,64.10
34.84,34.84,32.86,39.91,64.70
34.72,34.72,30.76,41.33,64.05
34.67,34.67,31.68,38.04,62.89
31.79,31.79,33.11,35.28,62.34
33.11,33.11,36.04,30.72,63.58
31.59,31.59,38.47,35.35,64.72
31.24,31.24,28.61,23.39,64.36
31.37,31.37,36.67,31.69,65.23
28.37,28.37,33.02,26.93,64.14
34.21,34.21,37.35,29.75,65.79
39.18,39.18,33.72,25.63,63.54
38.30,38.30,31.65,25.82,65.10
33.10,33.10,36.93,30.30,67.08
30.82,30.82,31.49,27.43,67.04
32.27,32.27,39.23,30.16,68.78
29.04,29.04,29.67,24.82,65.09
29.99,29.99,39.83,31.12,64.24
28.84,28.84,33.34,26.70,63.38
25.19,25.19,36.96,27.31,63.38
32.54,32.54,35.65,30.72,64.91
35.03,35.03,35.51,26.91,65.26
34.42,34.42,37.69,31.93,64.88
32.98,32.98,32.67,26.75,63.11
31.07,31.07,39.42,29.58,64.27
33.70,33.70,33.36,28.85,65.40
36.32,36.32,40.85,29.84,65.45
33.68,33.68,36.08,30.60,65.05
29.35,29.35,37.52,26.75,64.76
27.58,27.58,32.38,31.54,62.14
28.17,28.17,32.13,25.14,64.79
28.37,28.37,24.00,29.79,67.93
28.65,28.65,23.14,26.08,63.26
27.91,27.91,31.03,29.63,62.81
29.23,29.23,31.58,30.99,63.39
30.83,30.83,36.95,27.45,63.02
29.33,29.33,35.29,31.22,64.25
29.08,29.08,39.44,26.29,63.66
27.78,27.78,34.86,29.92,63.70
25.01,25.01,37.39,27.48,63.90
28.03,28.03,31.67,28.07,65.08
27.72,27.72,28.69,30.00,64.33
28.52,28.52,32.34,27.64,63.19
28.08,28.08,31.84,30.86,64.79
26.29,26.29,35.80,28.98,64.18
26.91,26.91,31.48,30.52,65.33
26.85,26.85,34.00,26.64,65.83
23.70,23.70,29.30,27.61,68.49
20.33,20.33,30.85,28.83,67.29
29.62,29.62,29.82,25.50,67.35
24.52,24.52,30.03,29.32,69.32
22.42,22.42,32.67,29.57,65.61
25.04,25.04,30.96,30.44,63.46
